,subject,nll,bic,model,w_p,eta,theta,lam,beta
41,41,143.61127935568945,314.30306072240097,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.49395409145537283,1.0,0.2216829170826857,0.7343199311559774,3.1543340708621495
