,subject,nll,bic,model,alpha,gamma,theta,lam,beta
36,36,69.19143552127949,165.46337305358108,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.14716378966261165,1.0,0.8616802113961439,0.4919744544533553,10.0
